qc_sequence	row_id	claim_id	occurrence_id	citation_key	claim_type	source_type	source_path	claim_row_sha256	bibliography_entry_sha256	source_sha256	primary_prompt_sha256	primary_result_sha256	selection_reasons	qc_status	qc_prompt_path	qc_prompt_sha256	qc_result_sha256	comparison_status
80	ROW-CUR-0084	CLM-CUR-074	CIT-CUR-016	benitez_mirror_2024	AUTHOR_INFERENCE	PDF	references/pdfs/benitez_mirror_2024.pdf	b8fd664058565c693c6146b6faf18649ae4a4e2758461287d37221e1d1cbef26	68d96977aa93198589bc5631fb56148252053b8478d1bab3e5d10127460d2543	8847920fa160282c8ba5b5f456f35b24669a7e19dd8a655e2a801b265efb5fda	f285b58552686ba7b4c7056e322aa5164c10187bfffd0de5a2deb24963d9c007	404c2df494ed8e864fd64bed6de810d2017c7c9c97b978d7cf2f15a5aa545000	CURRENT_NEW_OR_CHANGED;PRIOR_QC_DISAGREEMENT	PENDING				
81	ROW-CUR-0085	CLM-CUR-075	CIT-CUR-017	appel_anthropic_2026	DIRECT	PDF	references/pdfs/appel_anthropic_2026.pdf	537a09c08497192e6a96cb9219bd365985c278899d34e10f1bd43646e2098a6b	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	ffb5ee85a1f933b2bc24bfceb02ba8f0b671123d973ed8284c5a18e0c62e858f	c6f5ee735cd7d43d18539fa756e967bf68a8181edba5d7341b8904c3a1312306	CURRENT_NEW_OR_CHANGED	PENDING				
82	ROW-CUR-0086	CLM-CUR-076	CIT-CUR-017	appel_anthropic_2026	DIRECT	PDF	references/pdfs/appel_anthropic_2026.pdf	13fce6692d500a6744ca9a2c5bf1ff782a3cc393d398bd51e7b93e6d5112ff30	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	9aad4ecd5a64d1f94e930c9e80f0e0d59f4c12e6372e802d51fab27e81ae10f0	718f93b8107c3a5209087c24938f05ce2320a6a3f84b464d4bb616bfe012b05e	CURRENT_NEW_OR_CHANGED	PENDING				
83	ROW-CUR-0087	CLM-CUR-077	CIT-CUR-017	appel_anthropic_2026	DIRECT	PDF	references/pdfs/appel_anthropic_2026.pdf	a7edf2fa81ea18a93562606573e5edd6f2a8266109f34adeb0deac158e773eb9	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	9d05011bab7410c476392ace07246f1813fb4a79d414bc6115ff43a0475a80d7	32eb39ddaa300ab1a6450ae92d5f84b001ff9d9d3391a3b1e1ff37e2b443a446	CURRENT_NEW_OR_CHANGED	PENDING				
84	ROW-CUR-0088	CLM-CUR-078	CIT-CUR-017	appel_anthropic_2026	DIRECT	PDF	references/pdfs/appel_anthropic_2026.pdf	03e04302e0c035479b8b80e39e8885be5b84bc263ef139bc346eda844868cc12	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	3cf65b178df10d87c6daf53b4c0da145b9126e08fb765ffa809c359ccd54f73b	9e2e5b906f5c284a9e0d0650bc90517f919a6513fa6695e969d91665dda62c2f	CURRENT_NEW_OR_CHANGED	PENDING				
85	ROW-CUR-0089	CLM-CUR-079	CIT-CUR-017	appel_anthropic_2026	DIRECT	PDF	references/pdfs/appel_anthropic_2026.pdf	b199b613b45caefa49586c4f277f20ec398c761d0a5b9518b95427b81e9b8d81	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	957b75c204e826e8420877dbb59b265def70f6a7b270413d04da935b23007bbc	36fc41b66de1255d092f0d269f30abbf1a8656462bb2125cafd080c94441de48	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;PRIOR_QC_DISAGREEMENT	PENDING				
86	ROW-CUR-0090	CLM-CUR-080	CIT-CUR-017	appel_anthropic_2026	DIRECT	PDF	references/pdfs/appel_anthropic_2026.pdf	1190777f7b3bdec50db3d80751054f024fa21dd9cddefa13e1a3061369c6002a	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	926b7be7848be1150128cab11e0fe731492e4ca4ac4eeb623ce880a2da129bc5	6eab389e4101c21569a33c9d31b3817f419595351c42c2d64c67a984e831871a	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
87	ROW-CUR-0091	CLM-CUR-081	CIT-CUR-017	appel_anthropic_2026	AUTHOR_INFERENCE	PDF	references/pdfs/appel_anthropic_2026.pdf	1de7c384258f2913c9942658058b3eea32ec509f60e43727dc77f2e36da91fe8	575ac84f91ca8e8e0250ea23f8da0dd70a6db016aff9a4b92735bb3ad07177e8	456274578d26ae653c43eabf560dd8b9018130f2a6ac10a921689a57d7c76d9a	bf2dac3bc3ffe68737cd6fa93d18c8631a025048160994d2fc80721942d17eaf	85cf9780e44d1392ad3ab813525df0bccda884a95532e64574990738a4f3045c	CURRENT_NEW_OR_CHANGED;PRIOR_QC_DISAGREEMENT	PENDING				
88	ROW-CUR-0092	CLM-CUR-082	CIT-CUR-018	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	76cff09c3d8ee9dbd71d98a81915bf668f5f4d8acee3dc7df2bd0cc2febaeb9c	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	e12efc6d3b73c1d358cc76751ae7979199996e5dd3baaa5c25d5f7b0d6bdfb63	23a6c952160bb1f236fa83fc754adf0e8335acc8f6a194aae8118bf2d7a8c048	CURRENT_NEW_OR_CHANGED	PENDING				
89	ROW-CUR-0093	CLM-CUR-083	CIT-CUR-018	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	54a6324244ba366f5233aaa1e9215bdf4df77d881e3d26de4acaf22d4ad31363	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	1836c8dfc7ace9995564923506f09c247ad65103aaeb4141da515fa16d936bc5	3273b562d5fc8fae12f5db30bc16d48842d5a31fd76957920162717120383ccf	CURRENT_NEW_OR_CHANGED	PENDING				
90	ROW-CUR-0094	CLM-CUR-084	CIT-CUR-018	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	1f0ca257357805f36f82d6c1d5a3f60b0484a66b5e5e305488806730ec806410	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	3e6d1880639878d57d287a73f0f7da61a3e9e8116c9b825f8b6a91920ab2e645	d9aed7cafe1d37b92ed86d3199ec5cabb8d1f094215ba7b9d4d5fbc25f81e6ff	CURRENT_NEW_OR_CHANGED	PENDING				
91	ROW-CUR-0095	CLM-CUR-085	CIT-CUR-018	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	b1ecb3f1cc8314a93fd91228fc823910f278405dbb33ed607de7133161037971	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	5eac2fb2221bf983a3da3736166409aeed6e931ca0964f8d6f9d10666689d0f5	e90372686c5cc730488bd4f680a21339bd5e07201a8ce2caa4110e156ccef498	CURRENT_NEW_OR_CHANGED	PENDING				
92	ROW-CUR-0096	CLM-CUR-086	CIT-CUR-018	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	1bdea74c5af68cce58e26197cdc1eba57092699d76b69dca75c764b4a5724006	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	db134ec4fe1793c44acd99a2d5c5b5bf5425b3f11ff8a084032e155fd38ccb93	8e61916608b64c9b718e824aa0ef3f26d2e01762604ceba62cdde9549006adbd	CURRENT_NEW_OR_CHANGED	PENDING				
93	ROW-CUR-0097	CLM-CUR-087	CIT-CUR-018	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	83d162b77465f2dc455871cd2a29eedfb62dfeff980171881dd81561f78d1a58	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	1067152433dbee04bc8dda5b0d457435a604244c3c54e40275738d0d2bc9b3f0	96197c5226e3c6972001f64f73d7c5d916a97fe1fad1a1d8754580dc7bff8780	CURRENT_NEW_OR_CHANGED	PENDING				
94	ROW-CUR-0098	CLM-CUR-088	CIT-CUR-018	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	f9ed309b20554196d618549fefe461e384f8a57c00403fdcecb51fc3fc95ea32	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	0d9fe778a5827cead450be5eb5332062e2ac31cc411bd0d9a4b5e11413427ce8	238f7f110c0af5c5aaab5132f317aa778500d27d7c2dc5a93befea7695539ed2	CURRENT_NEW_OR_CHANGED	PENDING				
95	ROW-CUR-0099	CLM-CUR-089	CIT-CUR-018	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	1b990a6f4b5524e9cbc054298f06fadddbe5c3ccd57d39cd0f2e3d2654f04015	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	46c4adb316508216e930fb6c76b9b1f1b4cd1be21f5c9314a7a060d5fd114bbc	3479506ba449a3e577ee26ddd3cd7eaa60619bd23bf2a8c7dea2f0685cd1d9d6	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
96	ROW-CUR-0100	CLM-CUR-090	CIT-CUR-018	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	9313a25eb0e91756f8ca902da67078d4000992192c4f7ef5e4c589f85660b457	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	f64b82a196cc238df883dafcc2a43ece0a12011090c7af088bc5bd24178c24e2	619529167c54016de1373eb2e3ddd8cf12a26d248887019ab4f5b4e4af44c4d7	CURRENT_NEW_OR_CHANGED	PENDING				
97	ROW-CUR-0101	CLM-CUR-091	CIT-CUR-019	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	75d59c8cf98b4b6055fc2c8209600590467c2a48521bd1a41e23317eb4a50662	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	0fb61a9f0978d25bebb295175659ec432f915993a7aad033f72c36877a90f098	1738a32f1024e6baad03287971575dc1a5ff0345d0039cdb3cb58fbac71513f0	CURRENT_NEW_OR_CHANGED;PRIOR_QC_DISAGREEMENT	PENDING				
98	ROW-CUR-0102	CLM-CUR-092	CIT-CUR-019	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	eb302fed50c528b9fa6ac6f785ffafe9d015bb6374893e97d714fc64e5ddca52	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	56e5de3d47ef9bbea3a3bccd9659c494260a8c96e8eef61546fa861252ed1cc1	1e58ac66f95b324f00bddcce8ba1b28cf0ed5328b0eda2b7af66bcc788d99da2	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;PRIOR_QC_DISAGREEMENT	PENDING				
99	ROW-CUR-0103	CLM-CUR-093	CIT-CUR-019	gmyrek_generative_2025	AUTHOR_INFERENCE	PDF	references/pdfs/gmyrek_generative_2025.pdf	b8ea83ea988ab57927ea1b00249bc0c928975397ba626c4fefbac26770cac11a	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	e380cfe0b8c6c85e71f86d1f7e86c255ce27cf54be5665ad829a7ff473c517b5	abb946db1c0bfdbef1b58720e593c4e551a2b83684e744dd9c84cbe23ebf1810	CURRENT_NEW_OR_CHANGED	PENDING				
100	ROW-CUR-0104	CLM-CUR-094	CIT-CUR-020	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	f6abf80b0c96b9e23fd6288737824c122af6f0067ac77c862bc2c682b43f11d2	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	aa379c0682ede24000940ebe9e0ac60e69fa4aa47d822a5243e88764b090a119	fe9c49cb5b3a4db0f1b3379d4c1f33e19c7bdf8b67c01bb9297b5a078bf1c5a0	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
101	ROW-CUR-0105	CLM-CUR-095	CIT-CUR-021	gmyrek_generative_2025	DIRECT	PDF	references/pdfs/gmyrek_generative_2025.pdf	1adccfe3bf093076266bf1c47e32db3046bde5801f6e3732d9123ca1fdef8b30	0f7243bee9c197dfedbc52fc8e6af5336e9f9ba3152a4ad8a8341ea4521e0daf	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9	2d95c78ab1576c55c4f1614abb9d651bc399d23e05d4f0a1b563172bbe3db966	b0fc5850cd40dc51e8539beb88b5bc84af054df8c62bd3491e4741adb4b73111	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
102	ROW-CUR-0106	CLM-CUR-096	CIT-CUR-022	brasil_decreto_12342_2024	DIRECT	LEGAL_HTML	references/claim_audit/runs/codex_sol_max/20260807T141925Z_current/source_build/brasil_decreto_12342_2024/official_snapshot.html	3a901daafac9ec8f00fdf7782849aa5cc8aec81d43393da1cd568644030a1756	2915482671aeeae723c610507e999427ab40483283394802c8d2365317e29279	fbca3b79c71a174e6f2ad1c66bd2b2fa03a966a4737917191f5450e443cd52e4	7ddadb5525f3d1aa4856a2a5c90bde1a24547c7e2a5d1bfda11ec66f3c4876e2	f296a9c0d839f032a15968e899548893214826d92772b83cdfc07c40fd37e38d	CURRENT_NEW_OR_CHANGED	PENDING				
103	ROW-CUR-0108	CLM-CUR-098	CIT-CUR-024	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	fbdb242cb0e3b87b671d37ff1c8c68def4e88210e6c0aac21d01dd2c920a02f1	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	b0d300128cdf57c787d289691002326118e6523140ea776df548effe5cc1ff64	fa7b13cbe72a5048f08d688baf367734c64e3589dca5ddcc05978319fa5f8f4d	CURRENT_NEW_OR_CHANGED	PENDING				
104	ROW-CUR-0109	CLM-CUR-099	CIT-CUR-025	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	a3a8d1f6566225fe26553cdb0df6cebdf7f231a32e43bb1ba861ff489d2a5fdb	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	1610b59ce4c2f924ca02706b225fc8fc12899fc55a96d6ac58b563f308cc8346	535359810576eb9643fb11ff4be33c6f88ccb6467a1c985cbf2d51431e1607c8	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED	PENDING				
105	ROW-CUR-0110	CLM-CUR-100	CIT-CUR-025	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	cce385f3da792c95ccb0c7c4f3ed0f7d612d048f0fab801e2edb4a39dadafc14	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	8d2651f861d21ee33d103946282e042138ee11503896855724384bd9a32cdb3d	8c7ebffcefdf0806e15aa1ae44b75b1233e3308516980437f5a6ac0cbb4b00f9	CURRENT_NEW_OR_CHANGED	PENDING				
106	ROW-CUR-0111	CLM-CUR-101	CIT-CUR-025	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	7062345e5b84709bb7653fbd440635f821d189fde2f9db764de7cc4f9aa00b18	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	5cf4d5f950aaca318c87405d310f6111e8114d1dfc8577bea2367822051b1784	4d0ccea96b96d3835dadb5c81459a5ffc8941e21ca68990b8380315787c231fd	CURRENT_NEW_OR_CHANGED	PENDING				
107	ROW-CUR-0112	CLM-CUR-102	CIT-CUR-026	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	1a89c0e9669e49177dec3a657bd4a690cd5014c82f26a5e2aee324bc9126959e	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	7a1434e22716cafbb68da8ef73e63cf66727dcce736178a90720427da66b0393	060ffd3d422d8dc2bf65d585be832dab4990c727895909c4292f9ece0408a1d9	CURRENT_NEW_OR_CHANGED	PENDING				
108	ROW-CUR-0113	CLM-CUR-103	CIT-CUR-026	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	8a226e13fe9655780f139cc4dd6a7247d7478b36ab5d7bfa20f5a18ec21b009d	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	f0bfc7a023e87a85f2c8a64e4aa2a5ba325f7cbd35aa5d9236e0f06346ebed6d	76a260d0d2d467bfba54c9d666ae4f5fb6c4619bd87ec1504977e3ef689d2e30	CURRENT_NEW_OR_CHANGED	PENDING				
109	ROW-CUR-0114	CLM-CUR-104	CIT-CUR-026	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	b0dab747fe5addebbb385cbd2379686269ccc4fb94c6cc5925c882581edb608e	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	6405e789c2a91cb433de66b3ee3f0f6e428f6eb148cf514e53a53d9d22df5d7d	8dc9775b355df3b58e49d8c67319cc453551f3a995038aea109c3d5a3c7e078b	CURRENT_NEW_OR_CHANGED	PENDING				
110	ROW-CUR-0115	CLM-CUR-105	CIT-CUR-026	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	607a5c639b8b8cf8f9f77447b92e25f7d9ba9d9cba0d4e09b8e45c541529d549	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	93531584d385fd21734fbd7068d0bb147eaf409a45c9cf8e9cfb7d76197c33ab	a0208b847a723de0d80fa0b8c44f45c452d6dbefb2da9e20b638963b31303bb7	CURRENT_NEW_OR_CHANGED	PENDING				
111	ROW-CUR-0116	CLM-CUR-106	CIT-CUR-026	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	f3008d59bb60cbe5054438b48c02d1ae15b87a7458b85e6c21532b41f6b89d36	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	1eecf9988330d2d59ffe7374198ab233a45f42ada0bd5129999c4d759cc0021d	382cdef2e9c87ed0d08f2ff19120a855a0d55f53ea765a6f0968ee8be835497b	CURRENT_NEW_OR_CHANGED	PENDING				
112	ROW-CUR-0117	CLM-CUR-107	CIT-CUR-026	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	52520d25f835967353d70f9030c7f54adbc08bcde02095cb9562fa6341e53732	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	22ee4dbd16589fdc1c498d6da867ec5e8a75818e278cd5daa9dd6497de02665b	47e63adbf397dc1e450f05da6cfa64eda712705267a1f3f88c1d4d57c1d23f49	CURRENT_NEW_OR_CHANGED	PENDING				
113	ROW-CUR-0118	CLM-CUR-108	CIT-CUR-026	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	6735d7ec40a21778debd31cad0e481d1da278394b077d5fa283872811b83ac5a	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	f00df08317c91ee21234641c6381d6aaa348e22d57cfb587e5ed16b7ef38f4c9	61df3202134403bffd3a3bc977937df1d3ccc1f7badad56d2331e6e7964a3857	CURRENT_NEW_OR_CHANGED	PENDING				
114	ROW-CUR-0119	CLM-CUR-109	CIT-CUR-027	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	36b947568dfd0b149f565c17b02de31f1e06e7180f0736f11efff0f03abcbe9c	59bd1b60a5853e3dd8fb7dd6c946a2fc42f158798f1feaf8d13f72266bb7c7c2	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	fd3e7367bd3afb063b9be5961318c6d39b1385a3de256613a70dbd33169a37af	9444ea2ca30bb34420705c958681d69750b871c515626cde29eebd3841af34e7	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;PRIOR_QC_DISAGREEMENT	PENDING				
115	ROW-CUR-0120	CLM-CUR-110	CIT-CUR-028	humlum_still_2025	DIRECT	PDF	references/pdfs/humlum_still_2025.pdf	e28190c44a6cdcffccb89867cd002774bbfa22b6ab2717ce2452c561e2d44dc5	f97973af28630e1259eb180794bcc9b9565cfa34e366f11e7103b46cfe44b2ac	eb5765a77d38f7e0d66e906252ecb721aaa888f6ba3540913e3cb31edcb91807	5b58dacb0955cb9343986fda92ffafed1e5a76e3fd43bffd53ae8424baeb5622	f7c23e600487a02418b785e2674a1cbb791c575076fb6b550234159e71f6fdbf	CURRENT_NEW_OR_CHANGED	PENDING				
116	ROW-CUR-0121	CLM-CUR-111	CIT-CUR-028	humlum_still_2025	DIRECT	PDF	references/pdfs/humlum_still_2025.pdf	960ef3b7b491835f24a24e201338efffa24e5199bd015d87a0fbe3bb0f5d21f2	f97973af28630e1259eb180794bcc9b9565cfa34e366f11e7103b46cfe44b2ac	eb5765a77d38f7e0d66e906252ecb721aaa888f6ba3540913e3cb31edcb91807	873f77226cffc7667e08fd35db8373dafa3d65053176bb163bc9027bc45213a1	a4b8c5c8dcd871e0982747a91ad8ab427aac8e6bc4b0900d76e970e6cc06df5e	CURRENT_NEW_OR_CHANGED	PENDING				
117	ROW-CUR-0122	CLM-CUR-112	CIT-CUR-029	goodman_bacon_difference_2021	DIRECT	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	3f97d45a08ad14b12954b5f28714e97eb9a5e00e97b1f48ecefd621812ead3e7	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	243981f62507742951336eef84343ebfb0bb3fe0631359fd1c06e02d0d626d79	74a3e63d027472f42b065b713a8b136812f068219865ac84f325a32c251097cb	CURRENT_NEW_OR_CHANGED;NON_SUPPORTED;SOURCE_VERSION_ISSUE	PENDING				
118	ROW-CUR-0123	CLM-CUR-112	CIT-CUR-030	callaway_difference_2021	DIRECT	PDF	references/pdfs/callaway_difference_2021.pdf	510545ba27ddea81feb6d570126571e6b4a0fc543c38c7ce144ef3102ab73cdc	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	de5da09fbaac7f8411f5fa5a24bf5ad931fe9611ecdb417eadf41a7687fb6b9d	c2627290d9ee91b2d10396a960df58ba9cad473c53f092ee8f62e21cc834a733	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
119	ROW-CUR-0124	CLM-CUR-112	CIT-CUR-031	sun_estimating_2021	DIRECT	PDF	references/pdfs/sun_estimating_2021.pdf	8c9242672639d191e98e08db75b8117df4706b26d7a4409af41bc1250d7028cf	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	10e6122cb88ae311cc6dbb9970909c0f770c01ab6e92475b07b56d46ee741b88	21992cbfbe7a37c5bd8d89292308e2383b898d3d830b2e36a3c1f38af0e501a5	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
120	ROW-CUR-0125	CLM-CUR-112	CIT-CUR-032	de_chaisemartin_two-way_2020	DIRECT	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	8544e2328648d8ddea339569bb15b8e4fddc523bad468d5b51d8095aa6aeface	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	ee238e4186238e2a1da8c81ca340e39c337479136ebcd83bc4bf05ce2d5c07c0	6c64c76cb62261b55dd58ece787338e3dc7e449da9411f80703daacbf60d7d23	CURRENT_NEW_OR_CHANGED;SOURCE_VERSION_ISSUE	PENDING				
