qc_sequence	row_id	claim_id	occurrence_id	citation_key	claim_type	source_type	source_path	claim_row_sha256	bibliography_entry_sha256	source_sha256	primary_prompt_sha256	primary_result_sha256	selection_reasons	qc_status	qc_prompt_path	qc_prompt_sha256	qc_result_sha256	comparison_status
65	ROW-0109	CLM-097	CIT-023	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	64fb020ac6dd3eb004779cfbb92dbd1a481618767a00d6e2dd3c669db369addd	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	2cb3b230fe76e01a3a148a874895b1dbd66a80c7dea752ae84b7c9ca7a268311	ec42f4c806200a2da8fc933fcdfd5873254c38c4bbbf83553f9723241d6c0baa	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0109.md	fdb5ae0b322eecd7921957dce6b1186adf7c477e3f17a5bf289e66f841d6c814	212b0b312826f7174ffbfaa540cd3681016cd117bc010d8d307d7405890ce30e	AGREES
66	ROW-0110	CLM-098	CIT-024	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	45013022c3f002b62791215505fa10054a1df9e6d6dcff8a35635ce7a237be12	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	2dd384ac98a7962cfa7a051f2ffa032d02c22b61851b766effae68c8efaa2272	ef2fd8ad5db290998fce80bcd7238f570573be91600f444a6621ad983d8c4f58	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0110.md	6b69b91be006a06ffd6d7c57894485ab38ca99a267712d074410d96b39fce7de	930c8221b462814a59f2c70a05c87f7f3b53504309a8c8758ce4ce08778e17a5	NEEDS_ADJUDICATION
67	ROW-0111	CLM-099	CIT-024	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	850812daf8103065469c37acbc44c0b7d34a9099f2c7841f0d917726b6af5de4	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	34214ef42bcb633100fd005a0391820e3027c33b68c3f9567b484eba838113ad	d7f4fca9856c70b35099241768e50f80b605b6343faf4183f0d8010bbe73b017	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0111.md	1953e83d7cbdf46a869b509fd9c668aa5f0a79fa35aac7ecbffa55f3419fe938	ca3976e333489568297708a28faa8ef292f567488921a00dd51e5912b9522c70	AGREES
68	ROW-0112	CLM-100	CIT-024	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	503b8f73048bd03d05d2e59c4cfe585c67f6a6bb417b9b4b1c6d74120623f931	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	437fcb905fb4a46eedf4155cb50d39d25c75a75b0e8edbd89c07c7e05ed12892	f884f41092a2aaad676b932ce4bb9053061eb674e3f1ef4c00ba9abdb158a777	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0112.md	72abaea2e0a5acfb9f186ae41a6c8176c7e483038681bd7320645bb6cafd7153	ccaf7ce96ad6c09b28982fa85be455d4f57f76b361c31092d2cd490feb0e4d78	AGREES
69	ROW-0113	CLM-101	CIT-024	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	a9f0d52360614ef3bbe2b008bcf243ef511ef08d7991ce7940933b7ffb89d663	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	df8957c34d0f1054a1733522fe34474563cd9cfb607b27a85e8f517cef6ad83f	467bd6cec0f9398a9ec775a012e2f9478e785b2925d82895ee5a6af5811d0228	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0113.md	b06750e0487153cde625c50ebd50cd981a34441823cf21f6042f279a645e0507	fb56bfb62e6589636b281e78fd894af98f2564eec07393c036f6135b7395ef5d	AGREES
70	ROW-0114	CLM-102	CIT-024	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	d9a5f02e76365a465bd28a5418055d9fdef5e8ea1c8e089e1df36f87a9f2ff3a	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	e2d83b99d9add4d9710339ba71f44e6b4db56a2a48f0d86bb9969e6544a011eb	38738429d00555950168e27d2d58cd3f2c684a2f2041a0cabc6511f7098be0c4	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0114.md	46fcc7c1f4393a19156726027e91268ea4b291a1507c2928ea639242da6a9314	c2bb8ce0dcfcb94cd54b83fefb9b1a4349e25e10d3557608b91faa06ba7d8b43	NEEDS_ADJUDICATION
71	ROW-0115	CLM-103	CIT-024	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	65168c61f3e1bbb6c8c9b7d27f1c68c4fb48ca0d2e7872c3f71cbe17c214a138	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	db6654f901f818260ab9d8b5382a05d7f1d2f5780d2b2a096af2ecae75c0cb14	b710bac513c0c8b5f08fbb5b307a010f969cc7fff9c4e58f5a688ad362e2e4f3	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0115.md	8440896e672610ce9dff449c3b48b91b2d737e64150a9cc59c599a42915e19e8	f6ad1f05acf132306720c292e61499a79678ad54ad6fb279bb2606e5978bd48a	NEEDS_ADJUDICATION
72	ROW-0116	CLM-104	CIT-025	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	ec443e8c986212bb9749953df2ee59f03fb8f428bf424a2fe18b830f769a2ce5	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	45b603e781fbee3a9db5763464edf8a4cebdfd43c0d79afd15ea9146b3c83da2	5476685f220c12a834e1c7123fdbfde617ed36a31a138bd3b3975591614bb8ec	SOURCE_VERSION_ISSUE;DETERMINISTIC_SUPPORTED_SAMPLE	COMPLETED	quality_control/prompts/ROW-0116.md	8c1630e04dcc783d3110ba8dcc97430e7971f607ca72e18ec2ee67bd6944ce1d	10e7e65bca86827bbebfa733bdf9787fb0f76ef27fc059d226a201e69d9c9f7b	AGREES
73	ROW-0117	CLM-105	CIT-025	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	419f4803c7bd3691553c6ad0e8d14602fb1c16830ae5d13c44f045880433b7ab	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	434bfebb680e45e89155cf9d2a0c08fa450c21cde8eb787dad8b727715a226b3	932ceb68af55828a2c8d5484d2415244c31f9addf88f0e1acd61e6918137cdf0	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0117.md	09716370f75a9888c409601e70bf1e0bc35786204b91de6142eddaced53f4b6c	995eee9105fff73a9b04ef9c212043f404cc35785cf3a843e16b73bdf7df6b28	AGREES
74	ROW-0118	CLM-106	CIT-025	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	3eed05357aaba27c583cb8435bccdabc3691f8c0e2e29bdb70c955f889a621fe	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	e95bf778b594a031170797da5eb7a63345bdbdec3b980f2e3d0178ecf80ea1f7	1c9bd090ad34552a388da428fc2c256e1adb4dba0f84e004fea9f178089bd998	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0118.md	9640da0d8acf046b6e4e5c2b0e9a6d0878fb722073c652552e63325d20dc9668	a46919f58615ead9c46cf203c1ea1a89b64fe78d227bf8f6ee85c508b2e47b8d	AGREES
75	ROW-0119	CLM-107	CIT-025	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	6c04c70a5321eaf9d1cc4cd9d206324457db6de246d6b048ad9eed7880d02852	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	a540591f6d766f55e48e554cd79fb1a245ae7614e89c7e7391c1ac5b96343e87	333e0a6d36bbc8e6bc5055661ce2c12aead939dd26ff12ab3518381f423f25c3	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0119.md	a12f5e19f74a64d917a57e2ae9f3a3984df691f76dec2ef2b19f15550aefe11d	258423c9f3a7ef797badeb03275f96e5dc4ae3f31de21453bd5d98eb3e3c4301	AGREES
76	ROW-0120	CLM-108	CIT-025	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	6e0f39631e184d87e2c3042c45b9f6fd0e4a8d3732ecf29f49a2601469c12858	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	be95277617527183bbed2e27fdcf023212ed9b25a2e0edbf78d1ef1e7878e5ef	1287e6ae30d79c776910cdf75d9cd81933a825418e870dbf8b1a1a76cce6a6a2	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0120.md	9e690e5d8a465d4277951ebb18c7e55ba7830ee8abcab490ab41d5b5c7fb6a21	79c1562f7c91134baa48d42b6614847a9302a7ab9f7f5d3cf5c963f816f5165b	AGREES
77	ROW-0121	CLM-109	CIT-025	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	51de24f1cdefe4277ce88138304c44363a056081bfb62c5370bc1f6f40fc1c3f	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	e599209bfb976117996cec4974c30db0afb61a3f4f132146b038171e6b3b17a5	d1816f702ea6862b0525fb25417433fae868b1e5215188312149509da89c9494	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0121.md	be7355d9914ad79c719cb2a8af1921e15a6a4db485801bade894f46f3621f7d8	0094e75093689610014e60d722083d150570184bf0bba59d34c600f9540f6c9d	NEEDS_ADJUDICATION
78	ROW-0122	CLM-110	CIT-025	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	1d2d95244195a0ad727a07b8f090433bb0abd0af0001a5f7e49d6403e0a7fa15	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	eae8b63df6a046cc93a32af56c5a71c8701e0306f43fa238bc3dd1258b2522b1	4b701c3d323fe898f439b452a1e1dfee3c3aecbdba62e66f845c22a183f6dc26	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0122.md	5c2f4fb6f8e36922a24eb881fd813f498bc6bb4a0117cf0428a94f3ac995dabe	93e9a5119fed952bef4c2600b777f5e04385f72c775d002cff728f7bfd47fdc2	AGREES
79	ROW-0123	CLM-111	CIT-025	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	19eeb86a68ba10a1efff708f362bbe5737bd0ad4ff09edf0f60e8df03621507c	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	c7ffcb3cb8a7e87ba98e7282600880656d14393a38d572fdabae171175a48cee	c5e00df3b7269fdf667cbaa6401a658486e523d7b59270bbf56b4147681a3209	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0123.md	f4b73eaa8d99a27000c95620a4157ef45e72c6347bdc09864d10eef46449bb6a	c068fd2a9d2df6640d120fcf3ff790cdf9f5cae9ea1d94d7f50495983ca220d9	AGREES
80	ROW-0124	CLM-112	CIT-025	brynjolfsson_canaries_2025	AUTHOR_INFERENCE	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	6b3e4ccad21ba2a1ca9ddb467f29c986e6a72450aa7142936ede559ade5d4f02	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	8aa2eaf6244095bfd900798e5edd245dd023229f58876c23ccc1394a4a18b814	cbf32f2b8bb2a940bddba3d3ccd4a210f1c1e718f7e13a7c84b2a1ec8b0c39c0	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0124.md	f4cdc9d3924c81dc49cafe8741976bc433291978a13dc56af0b03c08f91c6070	10bb5268f2ce511db60e53caaa27acb772055802ab8abfec89758c1c083e65bc	AGREES
81	ROW-0125	CLM-113	CIT-026	brynjolfsson_canaries_2025	DIRECT	PDF	references/pdfs/brynjolfsson_canaries_2025.pdf	5709ffacdbd18ebdb5ae22bb95f8d47ca2e4665fa1dc914184a2b1f9c9573512	6bfdd348a983da27398ec207223b461fe1ea440d9aa9363b26b69cc9052168f0	75012cdca09a734e64e6dd75e635551286549343dd7549252284dea9dc454a7d	4b077c56c3fcf6bfa97e95fd3b2cbaf643b3471acddea9eeeed582ed3692b135	04776b397455297074756ca6110a0f4f927f681b7056264d913fd8b42125b517	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0125.md	2b7fe2099d97cd4ca66b36ad4156a976ecd3ea5b58eb0b616b3eb403da3facd1	dfc0cdc3d2a0d974d4457c3e9ddf0284410280059f9ec26b8a3878e688bb2360	NEEDS_ADJUDICATION
82	ROW-0126	CLM-114	CIT-027	goodman_bacon_difference_2021	DIRECT	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	bb167f3e46b42bacfabe7f4bd6e1979845aa00d06c893f10cd9236a2d79d4bb1	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	f1d604e8217b3905169e3c05cd76255dfda602563872314d472bada3de747e1f	3b8ca93d28ee808ebbd882e21d4ea23952c400e6652c3f98bd11022b9c16f84f	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0126.md	79a08127682b6c6bce1df391e88be38befada9602cf364b7f27a3e56c352e01a	600d5f69342d2845e5baa433fe89552e750004ea00eeabec8d98f88d0583eb2d	NEEDS_ADJUDICATION
83	ROW-0127	CLM-114	CIT-028	callaway_difference_2021	DIRECT	PDF	references/pdfs/callaway_difference_2021.pdf	8bbaf9e3bd2281dad2ea68a3505c86cd3f9edc9f1f134fb7b540e44514c6ccab	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	40b336d5da57d385667abb1f23e1a784ce1b254055f9a3b9049eeaf44abc3e43	82ed2d1b4c142b96bc1092a8a6913550cde8ad941590e518b631f10c9f69475b	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0127.md	7409f8198d7d8d8215da614a3d6b6729a99ffdb3499f88c2f4e297f5500455af	c57e532900ad46a480fbfe81b64a5802579bdc200bded738bf0bdfbb7f518d92	AGREES
84	ROW-0128	CLM-114	CIT-029	sun_estimating_2021	DIRECT	PDF	references/pdfs/sun_estimating_2021.pdf	506901ea605e297e2ae999555c781449dc5a54b2f7ceb7710ee31cfa83658a8b	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	93fd85f05bcee215e475a292d2fc0e06118395064d0e71f6f05f582988f87b15	f0c0aa553562e08832dad4d97f9db516f59a3481680836d0eb66e64d1f03d70c	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0128.md	1b4cc7180465c86729eb5d87dfb8c25ddb92b4171d7767ab0a056baa0665aa95	3a853744fcb5b7b716e6400f84e12812da1e1b0e3e8ac5c6db759c58e60cdb03	AGREES
85	ROW-0129	CLM-114	CIT-030	de_chaisemartin_two-way_2020	DIRECT	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	27bd631601901c2ead7804a12531924a9430236d1540232783ba6ccc9fa3a548	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	8c90cdc152c220352998d7be7fff654d4a6d1d35133185b12e5356e31489ae6d	374415acc2cf357b84b7ed6930512414537b52d27ec22ff53e24d947095d497d	SOURCE_VERSION_ISSUE;DETERMINISTIC_SUPPORTED_SAMPLE	COMPLETED	quality_control/prompts/ROW-0129.md	7f4a94a74a5dbec394c258c4a8c82e3cc313d2b6b8dd4a43ae37f51c5a115d39	4b2b8660fd21f6b71e53e99562b267caf80c17a823c24438d9551d7106d9d554	AGREES
86	ROW-0130	CLM-115	CIT-027	goodman_bacon_difference_2021	DIRECT	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	9cba0c4a48d404b457cb2e6064414ee8fe7ad0c84027ef4903837165c5c425e0	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	3acc8e91b0407e15e4d40ac59c3e19e9a901124081c1cb10a8a3a43e17cb1015	432887ab972beb0302b2bdd9c7f04e3a7b6d31e311a4918d6ccb1b78359d4978	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0130.md	c926e363fc2e7cdcb172d6a8732db9d17095894079feee5d1fd2661df4a31988	be6ccdeb7a55e03210a4f7c3aa3de589a411fbf54d142fe74a636cbc5cc4c56e	AGREES
87	ROW-0131	CLM-115	CIT-028	callaway_difference_2021	DIRECT	PDF	references/pdfs/callaway_difference_2021.pdf	6a484914c383e21dfab8e99fd24d22239ed3cc62848755b015d33d772a720d33	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	d0433ea43f6013a938772115a8dd9bfac80eaa9ca2c8085735a95ee81eb5ffc7	383867c9ef7f05c5e44706c954c0bc35b1e3a432c5218c4bf0c5fa2d2b69fbac	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0131.md	dcf2f228dffd5e7866ea8c6e286cc434f46d11b93d112400916b9b1afbd857e5	5ab54599a37dd79aebfcf18c700bcde28748d9b4efbcf1420e920785241d8e46	AGREES
88	ROW-0132	CLM-115	CIT-029	sun_estimating_2021	DIRECT	PDF	references/pdfs/sun_estimating_2021.pdf	103d7e3998b134e0645342f21e2a2b6fecafe65d403143bac8a54f01d9f71fdf	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	ff06e1ae84dc3bacaef41519a400dbd6194c69671d710660ca2cc0273d3cb463	b56521327e11219c1a2f533daedb4f2b8547bb6d4b0d8fa4c38a4d24d736cf67	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0132.md	3f3a2036820e09bd7f2f22bbaf1122e359b8a2bbbf34ed92ee105214ace5a267	48629e4a72665d0162b8b13da21d7e10bbe55879e89e299697104e261892740b	NEEDS_ADJUDICATION
89	ROW-0133	CLM-115	CIT-030	de_chaisemartin_two-way_2020	DIRECT	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	f43f5f8edffb997ed3c9ef95902c00a26986fd3fe2de75ff280ba57325210d9e	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	8f950d1384f568ac0a6324dbe0ecc301c7c45acae69f91f9ce2ea66aa732cc9d	6ce196c2ac8ae70fc41729ace663da9166571b54aae55b63d269235461d8d1fb	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0133.md	0a48b046a8562e13cae895d2115820ee689e15c657105433351619774e254d2e	75e177bdc02f36fe1533ab9569483cd49d8810ec836d33de98e30b58a0be652a	AGREES
90	ROW-0134	CLM-116	CIT-027	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	d328692ee63fe17ef96cdaebafa2bb9dca20de9b2c0e0a15cdd4e14a0d31327d	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	276ec7ce608adb027bb8fb6b7f185a8f4068b4f285cf2ea30065d03037beb62e	f41c8a8229c7abda2143878d9c1bef2ef946f52e10eeefbaba88f0e25d049c1b	SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0134.md	790c570121c1141b95d949ce636a8c254dc128026bdf0165ed9dd4ee81f9680e	583f07d888380fc5a409ca6b57b5789360308118ec4856725df9c87c5517d396	NEEDS_ADJUDICATION
91	ROW-0135	CLM-116	CIT-028	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	a6a0b4560cf95d193f783a99d8652f8bf655a3ef1caf779397fd72527ed984f3	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	22bee79470329728115a36114bbba9b8b97708557bbdd0630f4e7528fec54686	ada75e6de91f494cf0fe8cf0432f964994bd1f1ad7618c56438d2c49bdd8b121	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0135.md	cb4564b175d8a98359101df57f2172a6768f9a11970800f90a13ad3b1592571a	b2facae03e6521b9255dcbe0b31ac2462bf5ce7b6ad457f10aad1094691fa925	AGREES
92	ROW-0136	CLM-116	CIT-029	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	e383934725740b2eea3c8254cd6d6f014ebdbd7739b4bd6eb5f25f09d522b756	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	7807709ca13196f201afb77ae869fe363392eedd2f44cd0a3b4d0538375d5326	8a77f7bd6fae157aa77dbd6d2f583d910f0dc296c605a2f9d2a0a89888f16989	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0136.md	7d0d0d513c1ca54f25ef2cd3b6a1b06005f69b0205b645337c0e2457b59ffb4f	9404571ee964f7a4de9205d9b7e42bbc0f6ec08d5ffaefbb9d034096d5be30a0	NEEDS_ADJUDICATION
93	ROW-0137	CLM-116	CIT-030	de_chaisemartin_two-way_2020	AUTHOR_INFERENCE	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	7297c3e7353ca77fcd7c90394836ae4c9efc288d54aaaac9831581ed504757e4	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	b0d728ee1591bed2c05baa8f5703e5a1d08af979607f33f597e3c0d7cd69a057	f26d49c6f6a5aa14107a260829b10c2a351f99fe3d34daa1dc710f287b1582b6	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0137.md	6c7f5379303ed39f96ad44b6cdd6ba77953429f643274682042c0a464ae41192	c9372bcf505dc3e85143bcccaaf471830b298c96d729e0e044c0089346b3d28c	NEEDS_ADJUDICATION
94	ROW-0138	CLM-117	CIT-027	goodman_bacon_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	79c56deb8e4529cfdcf6b97a46b5310e0b0ce8dd60eab2f8c59d4fc44e957651	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	aac0ab4ac4b5524758791482164cbfba30a7d48b30c0e5d283ed28525aef2939	977c4813913c2e8e5d66439bd5ab337cb8e79c83d9513122597712bdd97f3ab2	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0138.md	8cf6da02363b08154fded50a273e0745f8d9783f4ab94c57d69b70f385f76322	de80ededcdfb56b1a482db226abf7a6f6f576444a4e63b2dc710da29ea05334a	NEEDS_ADJUDICATION
95	ROW-0139	CLM-117	CIT-028	callaway_difference_2021	AUTHOR_INFERENCE	PDF	references/pdfs/callaway_difference_2021.pdf	e9f9701df7eb5a5e590fb2d531f962cf6e5f254b1b0e471e71cc293ec4fcfd6f	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	d35840d03044872fdc90fca48d360a1fcf43c6131eef359ad3d1c6d07237e499	5a962a5890612d6f321c3f4be4e2dc23d288437743f19c5872e12ac008d6bf7d	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0139.md	258dccedee577bf28bfe1e8ecdc950a9bb542e7609f69b9c1c8e6327f6f808f2	cc71ba4aa39f6fadf58c890f48c982f4e4ce98edd36ba21cd11574cafebc8fff	NEEDS_ADJUDICATION
96	ROW-0140	CLM-117	CIT-029	sun_estimating_2021	AUTHOR_INFERENCE	PDF	references/pdfs/sun_estimating_2021.pdf	b2fdf0d66be7253b1ed8b4925fbf5b96c07787a9e7325c02fb63456c089e6958	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	3df6d745c3ea73614fb735867dc073e1913ddf00cd1eb33651cee36aa92fe1e3	3f167d977da80772acac835397e16927e726f6c46a9a9a2a7fe7a0b73c7aa346	NON_SUPPORTED;SOURCE_VERSION_ISSUE	COMPLETED	quality_control/prompts/ROW-0140.md	a94edc08b86f628b51bcea21990c5b444ee2931e9f59be91ea8c21cf0e0157fd	07fe29175c7446476360b41aff16caaf358753bc371ad61ff1a4b97b0358cb79	NEEDS_ADJUDICATION
