current_row_id	current_claim_id	current_occurrence_id	citation_key	prior_row_id	prior_claim_id	prior_occurrence_id	reconciliation_status	matching_basis	current_source_sha256	prior_source_sha256	claim_text_sha256	source_excerpt_sha256
ROW-REV-0126	CLM-REV-112	CIT-REV-031	de_chaisemartin_two-way_2020				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4		56c4b0ad88c892e7461f2fa12a209169020f93122eb8817ea5337afd6ea868e4	54d693a7d8917e95cb44b161671bb3bba45fd7fae9ba9b8b9275630380658397
ROW-REV-0127	CLM-REV-113	CIT-REV-031	de_chaisemartin_two-way_2020				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4		71f8db9f2d5dda68779c63a80dc105e90aa86cd29617691784cb0f01bec0107d	54d693a7d8917e95cb44b161671bb3bba45fd7fae9ba9b8b9275630380658397
ROW-REV-0128	CLM-REV-110	CIT-REV-032	sun_estimating_2021				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c		7fbe6f1d8a7a86ca59b4810e23b53f33d80fa98f32ce2ce28c29a777c2c3cd90	54d693a7d8917e95cb44b161671bb3bba45fd7fae9ba9b8b9275630380658397
ROW-REV-0129	CLM-REV-111	CIT-REV-032	sun_estimating_2021				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c		60e02de6629e792e16fd2fcd712f07aac4a869445ac000660bc501483d745aa6	54d693a7d8917e95cb44b161671bb3bba45fd7fae9ba9b8b9275630380658397
ROW-REV-0130	CLM-REV-112	CIT-REV-032	sun_estimating_2021				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c		56c4b0ad88c892e7461f2fa12a209169020f93122eb8817ea5337afd6ea868e4	54d693a7d8917e95cb44b161671bb3bba45fd7fae9ba9b8b9275630380658397
ROW-REV-0131	CLM-REV-113	CIT-REV-032	sun_estimating_2021				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c		71f8db9f2d5dda68779c63a80dc105e90aa86cd29617691784cb0f01bec0107d	54d693a7d8917e95cb44b161671bb3bba45fd7fae9ba9b8b9275630380658397
ROW-REV-0132	CLM-REV-114	CIT-REV-033	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		a43eefed80cc5b40af426a10a040b70d7c3a69561df0b25a9cadb05f5bb7308f	ae17e8dfef6276b77ce6a4a0f7f4cac060fc25ca9976dc46ed42f04d3e37c069
ROW-REV-0133	CLM-REV-115	CIT-REV-034	brynjolfsson_canaries_2025	ROW-CUR-0149	CLM-CUR-121	CIT-CUR-034	REAUDIT_REQUIRED_TEXT_CHANGED	EXACT_KEY_TYPE_CLAIM_SOURCE_HASH_EXCERPT_CHANGED	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	2548b7c1c56b70afb144912292187fe64799a41a71a04cb75ed0c2d44aeb05f2	1d49509447484c0a0a99e101ec0d80bfe4fac5bfe62949c32cd58818377ebe5e
ROW-REV-0134	CLM-REV-116	CIT-REV-035	chen_logs_2024				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	7b0fd0da42bcf424158222c2cddc0fadf24634d907b7ce0865004f918e5ddd57		8d6586e4059ad5ec0988a3a9a3d332a2d336bbc2cb4d8f2ca7ae876e3e671f8a	ffc74eb55770351efd910cac24bb18369ca3315136f6ac4493a838250e7553a0
ROW-REV-0135	CLM-REV-117	CIT-REV-035	chen_logs_2024				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	7b0fd0da42bcf424158222c2cddc0fadf24634d907b7ce0865004f918e5ddd57		38a72d2b64eee87e10a739c8bc4fdacc2c9cef4f8656c99bdc2f8a5b096436b3	ffc74eb55770351efd910cac24bb18369ca3315136f6ac4493a838250e7553a0
ROW-REV-0136	CLM-REV-118	CIT-REV-036	santos_silva_log_2006				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	1085f4f7a368d8ae68202bcc0b9bafce2de8dc58ec1f1cbbad0f4a2fed88ae9e		18bfedb3329643c73f9c6e58462238db6c05bbc00d4d7ed3e9dbcded70036ecf	ffc74eb55770351efd910cac24bb18369ca3315136f6ac4493a838250e7553a0
ROW-REV-0137	CLM-REV-119	CIT-REV-036	santos_silva_log_2006				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	1085f4f7a368d8ae68202bcc0b9bafce2de8dc58ec1f1cbbad0f4a2fed88ae9e		1c20684d72b7c4320e9781bf8fc1563b3434b4bc63e03e311267aa58a3c331be	ffc74eb55770351efd910cac24bb18369ca3315136f6ac4493a838250e7553a0
ROW-REV-0138	CLM-REV-120	CIT-REV-037	brynjolfsson_canaries_2025	ROW-CUR-0154	CLM-CUR-124	CIT-CUR-037	REAUDIT_REQUIRED_TEXT_CHANGED	EXACT_KEY_TYPE_CLAIM_SOURCE_HASH_EXCERPT_CHANGED	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188	3e249181785b88bfbe166ab2455e9cd42934bfaeb18beeddb60515e6d7ceafc8	ffc74eb55770351efd910cac24bb18369ca3315136f6ac4493a838250e7553a0
ROW-REV-0139	CLM-REV-121	CIT-REV-038	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		7ad71f0b9846d55c697acec297f106c054269b7b94197e4cf4fb295777c1d5fd	cc849ec02e25a8ac798995ba488495fbdf244ce267273a06d2a557d29d247b34
ROW-REV-0140	CLM-REV-122	CIT-REV-038	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		3e8b7326ee114f70717cb4870afc92af0778c9da2dcf6799056a593cd52c12bf	cc849ec02e25a8ac798995ba488495fbdf244ce267273a06d2a557d29d247b34
ROW-REV-0141	CLM-REV-123	CIT-REV-038	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		a16640b6435270509c344e7d77f67abd26067e6c2ac3fab39795361eabe32e70	cc849ec02e25a8ac798995ba488495fbdf244ce267273a06d2a557d29d247b34
ROW-REV-0142	CLM-REV-124	CIT-REV-038	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		920fe177c5d00e02cb7ec151d47927edc3e2e352e899ecb3c40238ce541e9703	cc849ec02e25a8ac798995ba488495fbdf244ce267273a06d2a557d29d247b34
ROW-REV-0143	CLM-REV-125	CIT-REV-039	benjamini_controlling_1995				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	9869393631f0bd2ced0932ee405d26e241f6d0fd672bf1efecb72be287ff45da		f696cf4c7e8b77d71159cd5302fd6bee480be98a7b277892cf0c6ddca36aec9a	283fc0417fed863b6a0c367607dd8cd1b2f35340e19a667fe8f9543471e2ac16
ROW-REV-0144	CLM-REV-126	CIT-REV-039	benjamini_controlling_1995				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	9869393631f0bd2ced0932ee405d26e241f6d0fd672bf1efecb72be287ff45da		795c339922a86c30469c6884ae1e32b1ac79a5ba95311d3c6ff6ae02666a19ab	283fc0417fed863b6a0c367607dd8cd1b2f35340e19a667fe8f9543471e2ac16
ROW-REV-0145	CLM-REV-127	CIT-REV-039	benjamini_controlling_1995				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	9869393631f0bd2ced0932ee405d26e241f6d0fd672bf1efecb72be287ff45da		d51789f77aef6394b6bc47e81be8e3f47c5c7091ca15b45966aba5145fa9a903	283fc0417fed863b6a0c367607dd8cd1b2f35340e19a667fe8f9543471e2ac16
ROW-REV-0146	CLM-REV-128	CIT-REV-040	teutloff_winners_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	a64350970c9252167ef65c3fa693d47c8e5eb84c4ae22841f8c2006db0d24802		07d6e4e557ddd78060880695995bf3ead226f42121ab23f716518d2603aff2f1	c8af5ce7deac9465a943a7ff2c8150f94cd4a6892ceb83d49c23c608312bf5b7
ROW-REV-0147	CLM-REV-129	CIT-REV-040	teutloff_winners_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	a64350970c9252167ef65c3fa693d47c8e5eb84c4ae22841f8c2006db0d24802		cf9c78cf11267de57a3bf12e10ab3f95fc75b7be7355b7c54a82d14f72f132c1	c8af5ce7deac9465a943a7ff2c8150f94cd4a6892ceb83d49c23c608312bf5b7
ROW-REV-0148	CLM-REV-130	CIT-REV-040	teutloff_winners_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	a64350970c9252167ef65c3fa693d47c8e5eb84c4ae22841f8c2006db0d24802		29c29afd1eb56bd81161b7f7262cf319dda814a0ba79705de6a1977035f902fd	c8af5ce7deac9465a943a7ff2c8150f94cd4a6892ceb83d49c23c608312bf5b7
ROW-REV-0149	CLM-REV-131	CIT-REV-041	rambachan_more_2023				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	2ef3448e51bb946478ad323b8e00fc5de80fcc1b274ec26aa01dfaa9e458b7dc		327c60d5050909fe62f25abc8b165b24f39e8d60b72ae2e59a0206640b401c6d	81d0671a35bc4e06f1cfd1b181a95919d8f4fb63ab6b990a162ab67af1684452
ROW-REV-0150	CLM-REV-132	CIT-REV-041	rambachan_more_2023				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	2ef3448e51bb946478ad323b8e00fc5de80fcc1b274ec26aa01dfaa9e458b7dc		2af6242e2c5b3502c4b8a9b2d60b02baca6675daf6f86e25572d4a3fd9dde9f0	81d0671a35bc4e06f1cfd1b181a95919d8f4fb63ab6b990a162ab67af1684452
ROW-REV-0151	CLM-REV-133	CIT-REV-042	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		aa1df5f3136f771cc9937ff440dd0485031a009bd47f0bce73dd125474ab813a	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0152	CLM-REV-134	CIT-REV-042	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		e3c616f00a900d2ef389a3e1059c451e375300241e5d040734c3778eb0305568	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0153	CLM-REV-135	CIT-REV-042	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		90a7231175caed769376dcd8a52c36ca4b31bb4a44aa24eae203ecd937045fb9	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0154	CLM-REV-136	CIT-REV-042	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		1e579699b89c73c789fd7149a463118a74f040ae8f6f5081be8a17bc440ca81c	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0155	CLM-REV-137	CIT-REV-042	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		77b62f55cd911b1ecb0e9bc441ccbd2e90db1f43291b6929bf8dcdfe1555ff4f	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0156	CLM-REV-138	CIT-REV-043	humlum_still_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	eb5765a77d38f7e0d66e906252ecb721aaa888f6ba3540913e3cb31edcb91807		310f3f75ca99bf5004fb044dde009a273afaebdcbe835cbebd6282ec4b68da85	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0157	CLM-REV-139	CIT-REV-043	humlum_still_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	eb5765a77d38f7e0d66e906252ecb721aaa888f6ba3540913e3cb31edcb91807		74158c811cd92a62302d8255e74b298eff134e7db9509b7868119cb34b75ffef	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0158	CLM-REV-140	CIT-REV-043	humlum_still_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	eb5765a77d38f7e0d66e906252ecb721aaa888f6ba3540913e3cb31edcb91807		14855842d49ee2bb8aa256cb6e525e2924f419d93c88473734351b0483e3c7cb	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0159	CLM-REV-138	CIT-REV-044	chandar_tracking_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	43b8b1867d44fec8e557eea0001f73db5394ab2a05cef2bafbf2d74d3c9c9eba		310f3f75ca99bf5004fb044dde009a273afaebdcbe835cbebd6282ec4b68da85	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0160	CLM-REV-141	CIT-REV-044	chandar_tracking_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	43b8b1867d44fec8e557eea0001f73db5394ab2a05cef2bafbf2d74d3c9c9eba		d51e56f7a10402135514b32cfbefb70c20b76bc3ca5148b81bb9a38851bb6bda	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0161	CLM-REV-138	CIT-REV-045	hosseini_maasoum_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7		310f3f75ca99bf5004fb044dde009a273afaebdcbe835cbebd6282ec4b68da85	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0162	CLM-REV-142	CIT-REV-045	hosseini_maasoum_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7		f1504e0aff433341543ac580265bf706c668041a8428e666054732d3bfd8c90b	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0163	CLM-REV-143	CIT-REV-045	hosseini_maasoum_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7		8aa390af9b6fc60ced5e576a31bdc0d41bfeb365f4289560cd536f802ad653fe	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0164	CLM-REV-144	CIT-REV-045	hosseini_maasoum_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7		a1f0ce9167b9be2edb21b3b6102b445f842a32cc025faa2cdfb146be2e063e30	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0165	CLM-REV-138	CIT-REV-046	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		310f3f75ca99bf5004fb044dde009a273afaebdcbe835cbebd6282ec4b68da85	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0166	CLM-REV-145	CIT-REV-046	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		f9794cd227da30c3b41c2ddc37502ab6a6a1fcee777fa417343565ed593443ba	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0167	CLM-REV-146	CIT-REV-046	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		f50a42474a4da643868e8a529379093479261830c1424c6e2d1e348b0364c4e6	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0168	CLM-REV-147	CIT-REV-046	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		cf693f7181bb8ae336f694f53727d63a4df766f72083cc3e0add6afc0ee0da87	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0169	CLM-REV-148	CIT-REV-046	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		be4b9cc9e0165763dcd281ba5880639692e569e7e7d8ede0de852bd398dfa4e4	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0170	CLM-REV-149	CIT-REV-046	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		4304100ca626a92045c141e92a11968547cdd93a7c43911a692ad95d717d7858	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0171	CLM-REV-150	CIT-REV-046	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		3428d993886a1ac4bd40c0a928f31f0b47e1c0d8ed41161e97fcc75184bdf11b	06945957733c44fcb7fb6e70b8c0eee61f48314451e174333ddd867635a689dc
ROW-REV-0172	CLM-REV-151	CIT-REV-047	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		67aa8f8a8286261deff1cc3de1428146c05e54cdf6d8815afc0cf3cd3420163c	0578cf0d8a2fd9ff24dacff3d204617037ca4775dc3b3f0cb8c556967eedec8b
ROW-REV-0173	CLM-REV-152	CIT-REV-047	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		f4281d18c67e8cf4c17e09343a246f25ff6311247317fa86b639b5068a4cb106	0578cf0d8a2fd9ff24dacff3d204617037ca4775dc3b3f0cb8c556967eedec8b
ROW-REV-0174	CLM-REV-153	CIT-REV-048	gmyrek_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9		be185eb58fc0881b74d4cb822b76caf7a944fe519c8f6efc424beddc4a1668f3	0578cf0d8a2fd9ff24dacff3d204617037ca4775dc3b3f0cb8c556967eedec8b
ROW-REV-0175	CLM-REV-154	CIT-REV-048	gmyrek_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	9077761c72aabaa3c7ee70999ec5aa46a6afcf943b5fb01baa971f601d363ee9		701437217ee373441099012c5a7e6d4e82321506d383df46f7ae3e52f261dd4e	0578cf0d8a2fd9ff24dacff3d204617037ca4775dc3b3f0cb8c556967eedec8b
ROW-REV-0176	CLM-REV-155	CIT-REV-049	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		c6055b5b10f450209d083c3288d1b0caedfb93884d833c97fcaa5e2c5d630b38	81fc0506599979f1d2d21b823b1d7f1c42d7405758b8856e664eacdb3edc9e67
ROW-REV-0177	CLM-REV-156	CIT-REV-049	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		525e065c1d5e50bd63495d2540aae05586db80af8445a87f1a9e875ec59d074c	81fc0506599979f1d2d21b823b1d7f1c42d7405758b8856e664eacdb3edc9e67
ROW-REV-0178	CLM-REV-155	CIT-REV-050	hosseini_maasoum_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7		c6055b5b10f450209d083c3288d1b0caedfb93884d833c97fcaa5e2c5d630b38	81fc0506599979f1d2d21b823b1d7f1c42d7405758b8856e664eacdb3edc9e67
ROW-REV-0179	CLM-REV-156	CIT-REV-050	hosseini_maasoum_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7		525e065c1d5e50bd63495d2540aae05586db80af8445a87f1a9e875ec59d074c	81fc0506599979f1d2d21b823b1d7f1c42d7405758b8856e664eacdb3edc9e67
ROW-REV-0180	CLM-REV-155	CIT-REV-051	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		c6055b5b10f450209d083c3288d1b0caedfb93884d833c97fcaa5e2c5d630b38	81fc0506599979f1d2d21b823b1d7f1c42d7405758b8856e664eacdb3edc9e67
ROW-REV-0181	CLM-REV-156	CIT-REV-051	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		525e065c1d5e50bd63495d2540aae05586db80af8445a87f1a9e875ec59d074c	81fc0506599979f1d2d21b823b1d7f1c42d7405758b8856e664eacdb3edc9e67
ROW-REV-0182	CLM-REV-157	CIT-REV-052	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		06fd8d238e4b0807524121ba6b5dac7b06afcda0a2f6a2379fd79a6532183725	b54ad462aa90ab009be456c8245d17bfdb059bc9a68d96b36c279826dceb9561
ROW-REV-0183	CLM-REV-158	CIT-REV-053	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		9dcea2b7443f3c786dcd0563d4fa359833ff1c8a04cef2cdc4ef7aa80ea9019a	9df3f807fc617bc07278b939cdbfee0edb8f545d3de8fa76ead4bbc29448a912
ROW-REV-0184	CLM-REV-159	CIT-REV-053	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		394ff686fd99836f08de17c4273e99922cf17ae405797989704e2b5a1b42523f	9df3f807fc617bc07278b939cdbfee0edb8f545d3de8fa76ead4bbc29448a912
ROW-REV-0185	CLM-REV-160	CIT-REV-053	brynjolfsson_canaries_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	3b342bf604ed5c8fad8a232c9879345bcb7b71583f33d2acead28d531467a188		40ca53c3bfb3a6bbea99f4546a13b6a12e99d26e2ecf55c38f86c5e7d79eac9e	9df3f807fc617bc07278b939cdbfee0edb8f545d3de8fa76ead4bbc29448a912
ROW-REV-0186	CLM-REV-161	CIT-REV-054	hosseini_maasoum_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	31acdd45ede51eed44b58cf43c555c9f318cc8b0c3889d177efac291490286e7		e4d902214d485454a6ff13eb1934225a8771086951a2865d3528fd56f996cd7f	9df3f807fc617bc07278b939cdbfee0edb8f545d3de8fa76ead4bbc29448a912
ROW-REV-0187	CLM-REV-162	CIT-REV-055	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		9758ab319ef1a97fd122458232101a0b29772c0ee91654071e48bb12879de3f3	bd5ca8749290008ba9407002acddadba14b22f912f16532e5448ebf16b4270a9
ROW-REV-0188	CLM-REV-163	CIT-REV-055	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		d3552cf4f547c199ebac1f754234c6e9737072ecf1b222b2eb560325d19b0627	bd5ca8749290008ba9407002acddadba14b22f912f16532e5448ebf16b4270a9
ROW-REV-0189	CLM-REV-164	CIT-REV-055	klein_teeselink_generative_2025				AUDITED_NEW_OR_REWRITTEN	NO_EXACT_PRIOR_CLAIM_MATCH	869c82402a2aa0636723ff72109b970bc2e6579c08ea43240207054818c93d09		a5f1530e749670ea2c54621777141c3fab5ad8c40d406fd981ace230788469ac	bd5ca8749290008ba9407002acddadba14b22f912f16532e5448ebf16b4270a9
